generator,paper_id,folder,paper_file,tables_file,n_tables
gpt4o,generated_paper_717,gpt4o/generated_paper_717,gpt4o/generated_paper_717/paper.tex,gpt4o/generated_paper_717/extracted_tables.json,2
gpt4o,generated_paper_718,gpt4o/generated_paper_718,gpt4o/generated_paper_718/paper.tex,gpt4o/generated_paper_718/extracted_tables.json,1
gpt4o,generated_paper_719,gpt4o/generated_paper_719,gpt4o/generated_paper_719/paper.tex,gpt4o/generated_paper_719/extracted_tables.json,2
gpt4o,generated_paper_71,gpt4o/generated_paper_71,gpt4o/generated_paper_71/paper.tex,gpt4o/generated_paper_71/extracted_tables.json,2
gpt4o,generated_paper_720,gpt4o/generated_paper_720,gpt4o/generated_paper_720/paper.tex,gpt4o/generated_paper_720/extracted_tables.json,2
gpt4o,generated_paper_721,gpt4o/generated_paper_721,gpt4o/generated_paper_721/paper.tex,gpt4o/generated_paper_721/extracted_tables.json,3
gpt4o,generated_paper_722,gpt4o/generated_paper_722,gpt4o/generated_paper_722/paper.tex,gpt4o/generated_paper_722/extracted_tables.json,3
gpt4o,generated_paper_723,gpt4o/generated_paper_723,gpt4o/generated_paper_723/paper.tex,gpt4o/generated_paper_723/extracted_tables.json,2
gpt4o,generated_paper_724,gpt4o/generated_paper_724,gpt4o/generated_paper_724/paper.tex,gpt4o/generated_paper_724/extracted_tables.json,2
gpt4o,generated_paper_725,gpt4o/generated_paper_725,gpt4o/generated_paper_725/paper.tex,gpt4o/generated_paper_725/extracted_tables.json,3
gpt4o,generated_paper_726,gpt4o/generated_paper_726,gpt4o/generated_paper_726/paper.tex,gpt4o/generated_paper_726/extracted_tables.json,1
gpt4o,generated_paper_727,gpt4o/generated_paper_727,gpt4o/generated_paper_727/paper.tex,gpt4o/generated_paper_727/extracted_tables.json,3
gpt4o,generated_paper_728,gpt4o/generated_paper_728,gpt4o/generated_paper_728/paper.tex,gpt4o/generated_paper_728/extracted_tables.json,2
gpt4o,generated_paper_729,gpt4o/generated_paper_729,gpt4o/generated_paper_729/paper.tex,gpt4o/generated_paper_729/extracted_tables.json,1
gpt4o,generated_paper_72,gpt4o/generated_paper_72,gpt4o/generated_paper_72/paper.tex,gpt4o/generated_paper_72/extracted_tables.json,3
gpt4o,generated_paper_730,gpt4o/generated_paper_730,gpt4o/generated_paper_730/paper.tex,gpt4o/generated_paper_730/extracted_tables.json,1
gpt4o,generated_paper_731,gpt4o/generated_paper_731,gpt4o/generated_paper_731/paper.tex,gpt4o/generated_paper_731/extracted_tables.json,1
gpt4o,generated_paper_732,gpt4o/generated_paper_732,gpt4o/generated_paper_732/paper.tex,gpt4o/generated_paper_732/extracted_tables.json,3
gpt4o,generated_paper_733,gpt4o/generated_paper_733,gpt4o/generated_paper_733/paper.tex,gpt4o/generated_paper_733/extracted_tables.json,3
gpt4o,generated_paper_734,gpt4o/generated_paper_734,gpt4o/generated_paper_734/paper.tex,gpt4o/generated_paper_734/extracted_tables.json,2
gpt4o,generated_paper_735,gpt4o/generated_paper_735,gpt4o/generated_paper_735/paper.tex,gpt4o/generated_paper_735/extracted_tables.json,1
gpt4o,generated_paper_736,gpt4o/generated_paper_736,gpt4o/generated_paper_736/paper.tex,gpt4o/generated_paper_736/extracted_tables.json,3
gpt4o,generated_paper_737,gpt4o/generated_paper_737,gpt4o/generated_paper_737/paper.tex,gpt4o/generated_paper_737/extracted_tables.json,2
gpt4o,generated_paper_738,gpt4o/generated_paper_738,gpt4o/generated_paper_738/paper.tex,gpt4o/generated_paper_738/extracted_tables.json,3
gpt4o,generated_paper_739,gpt4o/generated_paper_739,gpt4o/generated_paper_739/paper.tex,gpt4o/generated_paper_739/extracted_tables.json,2
gpt4o,generated_paper_73,gpt4o/generated_paper_73,gpt4o/generated_paper_73/paper.tex,gpt4o/generated_paper_73/extracted_tables.json,2
gpt4o,generated_paper_740,gpt4o/generated_paper_740,gpt4o/generated_paper_740/paper.tex,gpt4o/generated_paper_740/extracted_tables.json,2
gpt4o,generated_paper_741,gpt4o/generated_paper_741,gpt4o/generated_paper_741/paper.tex,gpt4o/generated_paper_741/extracted_tables.json,3
gpt4o,generated_paper_742,gpt4o/generated_paper_742,gpt4o/generated_paper_742/paper.tex,gpt4o/generated_paper_742/extracted_tables.json,2
gpt4o,generated_paper_743,gpt4o/generated_paper_743,gpt4o/generated_paper_743/paper.tex,gpt4o/generated_paper_743/extracted_tables.json,3
gpt4o,generated_paper_744,gpt4o/generated_paper_744,gpt4o/generated_paper_744/paper.tex,gpt4o/generated_paper_744/extracted_tables.json,1
gpt4o,generated_paper_745,gpt4o/generated_paper_745,gpt4o/generated_paper_745/paper.tex,gpt4o/generated_paper_745/extracted_tables.json,2
gpt4o,generated_paper_746,gpt4o/generated_paper_746,gpt4o/generated_paper_746/paper.tex,gpt4o/generated_paper_746/extracted_tables.json,2
gpt4o,generated_paper_747,gpt4o/generated_paper_747,gpt4o/generated_paper_747/paper.tex,gpt4o/generated_paper_747/extracted_tables.json,3
gpt4o,generated_paper_748,gpt4o/generated_paper_748,gpt4o/generated_paper_748/paper.tex,gpt4o/generated_paper_748/extracted_tables.json,3
gpt4o,generated_paper_749,gpt4o/generated_paper_749,gpt4o/generated_paper_749/paper.tex,gpt4o/generated_paper_749/extracted_tables.json,3
gpt4o,generated_paper_74,gpt4o/generated_paper_74,gpt4o/generated_paper_74/paper.tex,gpt4o/generated_paper_74/extracted_tables.json,3
gpt4o,generated_paper_750,gpt4o/generated_paper_750,gpt4o/generated_paper_750/paper.tex,gpt4o/generated_paper_750/extracted_tables.json,1
gpt4o,generated_paper_751,gpt4o/generated_paper_751,gpt4o/generated_paper_751/paper.tex,gpt4o/generated_paper_751/extracted_tables.json,2
gpt4o,generated_paper_752,gpt4o/generated_paper_752,gpt4o/generated_paper_752/paper.tex,gpt4o/generated_paper_752/extracted_tables.json,3
gpt4o,generated_paper_753,gpt4o/generated_paper_753,gpt4o/generated_paper_753/paper.tex,gpt4o/generated_paper_753/extracted_tables.json,2
gpt4o,generated_paper_754,gpt4o/generated_paper_754,gpt4o/generated_paper_754/paper.tex,gpt4o/generated_paper_754/extracted_tables.json,2
gpt4o,generated_paper_755,gpt4o/generated_paper_755,gpt4o/generated_paper_755/paper.tex,gpt4o/generated_paper_755/extracted_tables.json,3
gpt4o,generated_paper_756,gpt4o/generated_paper_756,gpt4o/generated_paper_756/paper.tex,gpt4o/generated_paper_756/extracted_tables.json,2
gpt4o,generated_paper_757,gpt4o/generated_paper_757,gpt4o/generated_paper_757/paper.tex,gpt4o/generated_paper_757/extracted_tables.json,2
gpt4o,generated_paper_758,gpt4o/generated_paper_758,gpt4o/generated_paper_758/paper.tex,gpt4o/generated_paper_758/extracted_tables.json,3
gpt4o,generated_paper_759,gpt4o/generated_paper_759,gpt4o/generated_paper_759/paper.tex,gpt4o/generated_paper_759/extracted_tables.json,2
gpt4o,generated_paper_75,gpt4o/generated_paper_75,gpt4o/generated_paper_75/paper.tex,gpt4o/generated_paper_75/extracted_tables.json,4
gpt4o,generated_paper_760,gpt4o/generated_paper_760,gpt4o/generated_paper_760/paper.tex,gpt4o/generated_paper_760/extracted_tables.json,2
gpt4o,generated_paper_761,gpt4o/generated_paper_761,gpt4o/generated_paper_761/paper.tex,gpt4o/generated_paper_761/extracted_tables.json,1
gpt4o,generated_paper_762,gpt4o/generated_paper_762,gpt4o/generated_paper_762/paper.tex,gpt4o/generated_paper_762/extracted_tables.json,2
gpt4o,generated_paper_763,gpt4o/generated_paper_763,gpt4o/generated_paper_763/paper.tex,gpt4o/generated_paper_763/extracted_tables.json,2
gpt4o,generated_paper_764,gpt4o/generated_paper_764,gpt4o/generated_paper_764/paper.tex,gpt4o/generated_paper_764/extracted_tables.json,2
gpt4o,generated_paper_765,gpt4o/generated_paper_765,gpt4o/generated_paper_765/paper.tex,gpt4o/generated_paper_765/extracted_tables.json,3
gpt4o,generated_paper_766,gpt4o/generated_paper_766,gpt4o/generated_paper_766/paper.tex,gpt4o/generated_paper_766/extracted_tables.json,1
gpt4o,generated_paper_767,gpt4o/generated_paper_767,gpt4o/generated_paper_767/paper.tex,gpt4o/generated_paper_767/extracted_tables.json,1
gpt4o,generated_paper_768,gpt4o/generated_paper_768,gpt4o/generated_paper_768/paper.tex,gpt4o/generated_paper_768/extracted_tables.json,2
gpt4o,generated_paper_769,gpt4o/generated_paper_769,gpt4o/generated_paper_769/paper.tex,gpt4o/generated_paper_769/extracted_tables.json,2
gpt4o,generated_paper_76,gpt4o/generated_paper_76,gpt4o/generated_paper_76/paper.tex,gpt4o/generated_paper_76/extracted_tables.json,2
gpt4o,generated_paper_770,gpt4o/generated_paper_770,gpt4o/generated_paper_770/paper.tex,gpt4o/generated_paper_770/extracted_tables.json,2
gpt4o,generated_paper_771,gpt4o/generated_paper_771,gpt4o/generated_paper_771/paper.tex,gpt4o/generated_paper_771/extracted_tables.json,3
gpt4o,generated_paper_772,gpt4o/generated_paper_772,gpt4o/generated_paper_772/paper.tex,gpt4o/generated_paper_772/extracted_tables.json,1
gpt4o,generated_paper_773,gpt4o/generated_paper_773,gpt4o/generated_paper_773/paper.tex,gpt4o/generated_paper_773/extracted_tables.json,2
gpt4o,generated_paper_774,gpt4o/generated_paper_774,gpt4o/generated_paper_774/paper.tex,gpt4o/generated_paper_774/extracted_tables.json,3
gpt4o,generated_paper_775,gpt4o/generated_paper_775,gpt4o/generated_paper_775/paper.tex,gpt4o/generated_paper_775/extracted_tables.json,3
gpt4o,generated_paper_776,gpt4o/generated_paper_776,gpt4o/generated_paper_776/paper.tex,gpt4o/generated_paper_776/extracted_tables.json,2
gpt4o,generated_paper_777,gpt4o/generated_paper_777,gpt4o/generated_paper_777/paper.tex,gpt4o/generated_paper_777/extracted_tables.json,3
gpt4o,generated_paper_778,gpt4o/generated_paper_778,gpt4o/generated_paper_778/paper.tex,gpt4o/generated_paper_778/extracted_tables.json,1
gpt4o,generated_paper_779,gpt4o/generated_paper_779,gpt4o/generated_paper_779/paper.tex,gpt4o/generated_paper_779/extracted_tables.json,1
gpt4o,generated_paper_77,gpt4o/generated_paper_77,gpt4o/generated_paper_77/paper.tex,gpt4o/generated_paper_77/extracted_tables.json,3
gpt4o,generated_paper_780,gpt4o/generated_paper_780,gpt4o/generated_paper_780/paper.tex,gpt4o/generated_paper_780/extracted_tables.json,1
gpt4o,generated_paper_781,gpt4o/generated_paper_781,gpt4o/generated_paper_781/paper.tex,gpt4o/generated_paper_781/extracted_tables.json,2
gpt4o,generated_paper_782,gpt4o/generated_paper_782,gpt4o/generated_paper_782/paper.tex,gpt4o/generated_paper_782/extracted_tables.json,2
gpt4o,generated_paper_783,gpt4o/generated_paper_783,gpt4o/generated_paper_783/paper.tex,gpt4o/generated_paper_783/extracted_tables.json,3
gpt4o,generated_paper_784,gpt4o/generated_paper_784,gpt4o/generated_paper_784/paper.tex,gpt4o/generated_paper_784/extracted_tables.json,2
gpt4o,generated_paper_785,gpt4o/generated_paper_785,gpt4o/generated_paper_785/paper.tex,gpt4o/generated_paper_785/extracted_tables.json,2
gpt4o,generated_paper_786,gpt4o/generated_paper_786,gpt4o/generated_paper_786/paper.tex,gpt4o/generated_paper_786/extracted_tables.json,3
gpt4o,generated_paper_787,gpt4o/generated_paper_787,gpt4o/generated_paper_787/paper.tex,gpt4o/generated_paper_787/extracted_tables.json,2
gpt4o,generated_paper_788,gpt4o/generated_paper_788,gpt4o/generated_paper_788/paper.tex,gpt4o/generated_paper_788/extracted_tables.json,3
gpt4o,generated_paper_789,gpt4o/generated_paper_789,gpt4o/generated_paper_789/paper.tex,gpt4o/generated_paper_789/extracted_tables.json,2
gpt4o,generated_paper_78,gpt4o/generated_paper_78,gpt4o/generated_paper_78/paper.tex,gpt4o/generated_paper_78/extracted_tables.json,3
gpt4o,generated_paper_790,gpt4o/generated_paper_790,gpt4o/generated_paper_790/paper.tex,gpt4o/generated_paper_790/extracted_tables.json,1
gpt4o,generated_paper_791,gpt4o/generated_paper_791,gpt4o/generated_paper_791/paper.tex,gpt4o/generated_paper_791/extracted_tables.json,3
gpt4o,generated_paper_792,gpt4o/generated_paper_792,gpt4o/generated_paper_792/paper.tex,gpt4o/generated_paper_792/extracted_tables.json,3
gpt4o,generated_paper_793,gpt4o/generated_paper_793,gpt4o/generated_paper_793/paper.tex,gpt4o/generated_paper_793/extracted_tables.json,2
gpt4o,generated_paper_794,gpt4o/generated_paper_794,gpt4o/generated_paper_794/paper.tex,gpt4o/generated_paper_794/extracted_tables.json,2
gpt4o,generated_paper_795,gpt4o/generated_paper_795,gpt4o/generated_paper_795/paper.tex,gpt4o/generated_paper_795/extracted_tables.json,2
gpt4o,generated_paper_796,gpt4o/generated_paper_796,gpt4o/generated_paper_796/paper.tex,gpt4o/generated_paper_796/extracted_tables.json,2
gpt4o,generated_paper_797,gpt4o/generated_paper_797,gpt4o/generated_paper_797/paper.tex,gpt4o/generated_paper_797/extracted_tables.json,2
gpt4o,generated_paper_798,gpt4o/generated_paper_798,gpt4o/generated_paper_798/paper.tex,gpt4o/generated_paper_798/extracted_tables.json,2
gpt4o,generated_paper_799,gpt4o/generated_paper_799,gpt4o/generated_paper_799/paper.tex,gpt4o/generated_paper_799/extracted_tables.json,2
gpt4o,generated_paper_79,gpt4o/generated_paper_79,gpt4o/generated_paper_79/paper.tex,gpt4o/generated_paper_79/extracted_tables.json,2
gpt4o,generated_paper_7,gpt4o/generated_paper_7,gpt4o/generated_paper_7/paper.tex,gpt4o/generated_paper_7/extracted_tables.json,3
gpt4o,generated_paper_800,gpt4o/generated_paper_800,gpt4o/generated_paper_800/paper.tex,gpt4o/generated_paper_800/extracted_tables.json,1
gpt4o,generated_paper_801,gpt4o/generated_paper_801,gpt4o/generated_paper_801/paper.tex,gpt4o/generated_paper_801/extracted_tables.json,2
gpt4o,generated_paper_802,gpt4o/generated_paper_802,gpt4o/generated_paper_802/paper.tex,gpt4o/generated_paper_802/extracted_tables.json,2
gpt4o,generated_paper_803,gpt4o/generated_paper_803,gpt4o/generated_paper_803/paper.tex,gpt4o/generated_paper_803/extracted_tables.json,3
gpt4o,generated_paper_804,gpt4o/generated_paper_804,gpt4o/generated_paper_804/paper.tex,gpt4o/generated_paper_804/extracted_tables.json,1
gpt4o,generated_paper_805,gpt4o/generated_paper_805,gpt4o/generated_paper_805/paper.tex,gpt4o/generated_paper_805/extracted_tables.json,3
gpt4o,generated_paper_806,gpt4o/generated_paper_806,gpt4o/generated_paper_806/paper.tex,gpt4o/generated_paper_806/extracted_tables.json,2
gpt4o,generated_paper_807,gpt4o/generated_paper_807,gpt4o/generated_paper_807/paper.tex,gpt4o/generated_paper_807/extracted_tables.json,1
gpt4o,generated_paper_808,gpt4o/generated_paper_808,gpt4o/generated_paper_808/paper.tex,gpt4o/generated_paper_808/extracted_tables.json,2
gpt4o,generated_paper_809,gpt4o/generated_paper_809,gpt4o/generated_paper_809/paper.tex,gpt4o/generated_paper_809/extracted_tables.json,2
gpt4o,generated_paper_80,gpt4o/generated_paper_80,gpt4o/generated_paper_80/paper.tex,gpt4o/generated_paper_80/extracted_tables.json,1
gpt4o,generated_paper_810,gpt4o/generated_paper_810,gpt4o/generated_paper_810/paper.tex,gpt4o/generated_paper_810/extracted_tables.json,1
gpt4o,generated_paper_811,gpt4o/generated_paper_811,gpt4o/generated_paper_811/paper.tex,gpt4o/generated_paper_811/extracted_tables.json,2
gpt4o,generated_paper_812,gpt4o/generated_paper_812,gpt4o/generated_paper_812/paper.tex,gpt4o/generated_paper_812/extracted_tables.json,2
gpt4o,generated_paper_813,gpt4o/generated_paper_813,gpt4o/generated_paper_813/paper.tex,gpt4o/generated_paper_813/extracted_tables.json,1
gpt4o,generated_paper_814,gpt4o/generated_paper_814,gpt4o/generated_paper_814/paper.tex,gpt4o/generated_paper_814/extracted_tables.json,3
gpt4o,generated_paper_815,gpt4o/generated_paper_815,gpt4o/generated_paper_815/paper.tex,gpt4o/generated_paper_815/extracted_tables.json,3
gpt4o,generated_paper_816,gpt4o/generated_paper_816,gpt4o/generated_paper_816/paper.tex,gpt4o/generated_paper_816/extracted_tables.json,3
gpt4o,generated_paper_817,gpt4o/generated_paper_817,gpt4o/generated_paper_817/paper.tex,gpt4o/generated_paper_817/extracted_tables.json,3
gpt4o,generated_paper_818,gpt4o/generated_paper_818,gpt4o/generated_paper_818/paper.tex,gpt4o/generated_paper_818/extracted_tables.json,2
gpt4o,generated_paper_819,gpt4o/generated_paper_819,gpt4o/generated_paper_819/paper.tex,gpt4o/generated_paper_819/extracted_tables.json,3
gpt4o,generated_paper_81,gpt4o/generated_paper_81,gpt4o/generated_paper_81/paper.tex,gpt4o/generated_paper_81/extracted_tables.json,2
gpt4o,generated_paper_820,gpt4o/generated_paper_820,gpt4o/generated_paper_820/paper.tex,gpt4o/generated_paper_820/extracted_tables.json,1
gpt4o,generated_paper_821,gpt4o/generated_paper_821,gpt4o/generated_paper_821/paper.tex,gpt4o/generated_paper_821/extracted_tables.json,2
gpt4o,generated_paper_822,gpt4o/generated_paper_822,gpt4o/generated_paper_822/paper.tex,gpt4o/generated_paper_822/extracted_tables.json,3
gpt4o,generated_paper_823,gpt4o/generated_paper_823,gpt4o/generated_paper_823/paper.tex,gpt4o/generated_paper_823/extracted_tables.json,2
gpt4o,generated_paper_824,gpt4o/generated_paper_824,gpt4o/generated_paper_824/paper.tex,gpt4o/generated_paper_824/extracted_tables.json,2
gpt4o,generated_paper_825,gpt4o/generated_paper_825,gpt4o/generated_paper_825/paper.tex,gpt4o/generated_paper_825/extracted_tables.json,3
gpt4o,generated_paper_826,gpt4o/generated_paper_826,gpt4o/generated_paper_826/paper.tex,gpt4o/generated_paper_826/extracted_tables.json,1
gpt4o,generated_paper_827,gpt4o/generated_paper_827,gpt4o/generated_paper_827/paper.tex,gpt4o/generated_paper_827/extracted_tables.json,3
gpt4o,generated_paper_828,gpt4o/generated_paper_828,gpt4o/generated_paper_828/paper.tex,gpt4o/generated_paper_828/extracted_tables.json,3
gpt4o,generated_paper_829,gpt4o/generated_paper_829,gpt4o/generated_paper_829/paper.tex,gpt4o/generated_paper_829/extracted_tables.json,3
gpt4o,generated_paper_82,gpt4o/generated_paper_82,gpt4o/generated_paper_82/paper.tex,gpt4o/generated_paper_82/extracted_tables.json,3
gpt4o,generated_paper_830,gpt4o/generated_paper_830,gpt4o/generated_paper_830/paper.tex,gpt4o/generated_paper_830/extracted_tables.json,2
gpt4o,generated_paper_831,gpt4o/generated_paper_831,gpt4o/generated_paper_831/paper.tex,gpt4o/generated_paper_831/extracted_tables.json,2
gpt4o,generated_paper_832,gpt4o/generated_paper_832,gpt4o/generated_paper_832/paper.tex,gpt4o/generated_paper_832/extracted_tables.json,1
gpt4o,generated_paper_833,gpt4o/generated_paper_833,gpt4o/generated_paper_833/paper.tex,gpt4o/generated_paper_833/extracted_tables.json,3
gpt4o,generated_paper_834,gpt4o/generated_paper_834,gpt4o/generated_paper_834/paper.tex,gpt4o/generated_paper_834/extracted_tables.json,2
gpt4o,generated_paper_835,gpt4o/generated_paper_835,gpt4o/generated_paper_835/paper.tex,gpt4o/generated_paper_835/extracted_tables.json,3
gpt4o,generated_paper_836,gpt4o/generated_paper_836,gpt4o/generated_paper_836/paper.tex,gpt4o/generated_paper_836/extracted_tables.json,1
gpt4o,generated_paper_837,gpt4o/generated_paper_837,gpt4o/generated_paper_837/paper.tex,gpt4o/generated_paper_837/extracted_tables.json,2
